,day,day_number,month,daytime,title,duration,duration_with_advertising,channel,year,genres,rating,advertising,sharing
4392,Venerdì,22,luglio,notte,scary movie 2,83,85,Sky Comedy,2001,Comedy,5.3,2,0.11
4393,Mercoledì,13,luglio,notte,scary movie 2,83,85,Sky Comedy,2001,Comedy,5.3,2,0.11
4394,Sabato,2,luglio,notte,ma che colpa abbiamo noi,114,120,Sky Comedy,2003,Comedy,6.2,6,0.11
4395,Giovedì,14,luglio,notte,ricomincio da tre,110,110,Sky Comedy,1981,Comedy,7.5,0,0.11
4396,Sabato,9,luglio,notte,"due cuori, una cappella",105,105,Sky Comedy,1975,Comedy,6.1,0,0.11
4397,Venerdì,8,luglio,notte,piccola posta,99,100,Sky Comedy,1955,Comedy,6.3,1,0.11
4398,Giovedì,7,luglio,notte,la mortadella,109,115,Sky Comedy,1971,Comedy,5.7,6,0.11
4399,Mercoledì,13,luglio,notte,la patata bollente,99,105,Sky Comedy,1979,Comedy,6.5,6,0.11
4400,Domenica,3,luglio,notte,accadde al penitenziario,95,100,Sky Comedy,1955,Comedy,6.3,5,0.11
4401,Domenica,3,luglio,notte,l'arbitro,108,115,Sky Comedy,1974,Comedy,5.7,7,0.11
4402,Mercoledì,23,novembre,sera,basic instinct,127,146,Iris,1992,"Thriller,Drama",7.0,19,1.485
4403,Mercoledì,9,novembre,sera,basic instinct,127,152,Iris,1992,"Thriller,Drama",7.0,25,1.485
4404,Lunedì,28,novembre,sera,american gangster,157,169,Iris,2007,"Crime,Drama",7.8,12,1.485
4405,Sabato,19,novembre,sera,john q,116,128,Iris,2002,"Thriller,Crime,Drama",7.1,12,1.485
4406,Sabato,5,novembre,sera,the life of david gale,130,147,Iris,2003,"Thriller,Crime,Drama",7.6,17,1.485
4407,Sabato,19,novembre,sera,the life of david gale,130,154,Iris,2003,"Thriller,Crime,Drama",7.6,24,1.485
4408,Domenica,6,novembre,sera,alexander,175,190,Iris,2004,"Action,Drama",5.6,15,1.485
4409,Mercoledì,16,novembre,sera,cast away,143,169,Iris,2000,"Romance,Adventure,Drama",7.8,26,1.485
4410,Sabato,12,novembre,sera,red dragon,124,140,Iris,2002,"Thriller,Crime,Drama",7.2,16,1.485
4411,Sabato,26,novembre,sera,red dragon,124,142,Iris,2002,"Thriller,Crime,Drama",7.2,18,1.485
4412,Domenica,6,novembre,sera,deep impact,120,143,Iris,1998,"Action,Romance,Drama",6.2,23,1.485
4413,Giovedì,17,novembre,sera,die hard,132,135,Iris,1988,"Action,Thriller",8.2,3,1.485
4414,Giovedì,24,novembre,sera,die hard,132,146,Iris,1988,"Action,Thriller",8.2,14,1.485
4415,Sabato,19,novembre,sera,die hard,132,151,Iris,1988,"Action,Thriller",8.2,19,1.485
4416,Sabato,26,novembre,sera,die hard,132,148,Iris,1988,"Action,Thriller",8.2,16,1.485
4417,Giovedì,10,novembre,sera,free fall,89,103,Iris,1999,"Action,Drama",4.6,14,1.485
4418,Martedì,1,novembre,sera,chisum,111,127,Iris,1970,Western,6.9,16,1.485
4419,Mercoledì,23,novembre,sera,mystic river,138,156,Iris,2003,"Crime,Drama",7.9,18,1.485
4420,Lunedì,7,novembre,sera,ocean's twelve,125,144,Iris,2004,"Thriller,Crime",6.5,19,1.485
4421,Mercoledì,2,novembre,sera,sleepers,147,167,Iris,1996,"Thriller,Crime,Drama",7.6,20,1.485
4422,Venerdì,18,novembre,pomeriggio,basic instinct,127,162,Iris,1992,"Thriller,Drama",7.0,35,1.02
4423,Mercoledì,9,novembre,pomeriggio,the big white,100,140,Iris,2005,"Comedy,Crime,Drama",6.4,40,1.02
4424,Martedì,22,novembre,pomeriggio,"welcome home, roscoe jenkins",104,145,Iris,2008,"Comedy,Romance",5.5,41,1.02
4425,Lunedì,7,novembre,pomeriggio,alexander,175,218,Iris,2004,"Action,Drama",5.6,43,1.02
4426,Sabato,19,novembre,pomeriggio,alexander,175,230,Iris,2004,"Action,Drama",5.6,55,1.02
4427,Mercoledì,2,novembre,pomeriggio,gosford park,131,184,Iris,2001,"Comedy,Drama",7.2,53,1.02
4428,Giovedì,3,novembre,pomeriggio,pink cadillac,122,157,Iris,1989,"Action,Comedy,Crime",5.4,35,1.02
4429,Martedì,15,novembre,pomeriggio,ocean's thirteen,122,169,Iris,2007,"Action,Thriller,Crime",6.9,47,1.02
4430,Domenica,13,novembre,pomeriggio,free fall,89,106,Iris,1999,"Action,Drama",4.6,17,1.02
4431,Mercoledì,23,novembre,pomeriggio,the shape of things,96,120,Iris,2003,"Comedy,Romance,Drama",6.7,24,1.02
4432,Martedì,22,novembre,pomeriggio,the guys,84,109,Iris,2002,Drama,6.3,25,1.02
4433,Martedì,1,novembre,pomeriggio,videodrome,87,118,Iris,1983,"Thriller,Sci-Fi,Horror",7.2,31,1.02
4434,Domenica,27,novembre,pomeriggio,mission to mars,114,130,Iris,2000,"Thriller,Adventure,Sci-Fi",5.7,16,1.02
4435,Sabato,12,novembre,notte,the big white,100,100,Iris,2005,"Comedy,Crime,Drama",6.4,0,2.11
4436,Martedì,22,novembre,notte,"welcome home, roscoe jenkins",104,110,Iris,2008,"Comedy,Romance",5.5,6,2.11
4437,Giovedì,3,novembre,notte,pink cadillac,122,123,Iris,1989,"Action,Comedy,Crime",5.4,1,2.11
4438,Lunedì,14,novembre,notte,ocean's thirteen,122,140,Iris,2007,"Action,Thriller,Crime",6.9,18,2.11
4439,Martedì,22,novembre,notte,the guys,84,85,Iris,2002,Drama,6.3,1,2.11
4440,Martedì,1,novembre,notte,videodrome,87,87,Iris,1983,"Thriller,Sci-Fi,Horror",7.2,0,2.11
4441,Sabato,26,novembre,notte,il sorriso del grande tentatore,105,109,Iris,1974,Drama,6.2,4,2.11
4442,Domenica,27,novembre,notte,la teta y la luna,90,90,Iris,1994,"Comedy,Romance",6.4,0,2.11
4443,Domenica,20,novembre,mattina,john q,116,160,Iris,2002,"Thriller,Crime,Drama",7.1,44,1.1
4444,Domenica,6,novembre,mattina,the life of david gale,130,164,Iris,2003,"Thriller,Crime,Drama",7.6,34,1.1
4445,Venerdì,18,novembre,mattina,cast away,143,183,Iris,2000,"Romance,Adventure,Drama",7.8,40,1.1
4446,Domenica,13,novembre,mattina,red dragon,124,165,Iris,2002,"Thriller,Crime,Drama",7.2,41,1.1
4447,Mercoledì,16,novembre,mattina,medea,118,136,Iris,1969,"Drama,Fantasy",7.0,18,1.1
4448,Giovedì,10,novembre,mattina,il ragazzo del pony express,87,101,Iris,1986,Comedy,5.4,14,1.1
4449,Martedì,1,novembre,mattina,the judge,69,184,Iris,1949,"Crime,Drama",6.0,115,1.1
4450,Mercoledì,2,novembre,mattina,chisum,111,145,Iris,1970,Western,6.9,34,1.1
4451,Martedì,22,novembre,mattina,nikita,117,162,Iris,1990,"Action,Thriller",7.3,45,1.1
4452,Mercoledì,23,novembre,mattina,la visita,110,128,Iris,1963,"Comedy,Romance",7.5,18,1.1
4453,Venerdì,25,novembre,mattina,bello come un arcangelo,100,103,Iris,1974,Comedy,6.1,3,1.1
4454,Martedì,8,novembre,mattina,ocean's twelve,125,157,Iris,2004,"Thriller,Crime",6.5,32,1.1
4455,Giovedì,17,novembre,mattina,rocketman,95,158,Iris,1997,"Comedy,Sci-Fi",5.9,63,1.1
4456,Lunedì,28,novembre,mattina,odio mortale,89,112,Iris,1962,Adventure,6.2,23,1.1
4457,Mercoledì,9,novembre,mattina,la costanza della ragione,88,103,Iris,1964,"Romance,Drama",5.6,15,1.1
4458,Venerdì,4,novembre,mattina,sleepers,147,184,Iris,1996,"Thriller,Crime,Drama",7.6,37,1.1
4459,Mercoledì,30,novembre,mattina,paura e amore,112,138,Iris,1988,"Romance,Drama",6.8,26,1.1
4460,Domenica,22,maggio,sera,batman begins,140,160,Italia 1,2005,"Action,Adventure",8.2,20,4.695
4461,Venerdì,13,maggio,sera,rocky v,104,135,Italia 1,1990,Drama,5.3,31,4.695
4462,Domenica,1,maggio,sera,tre uomini e una gamba,100,135,Italia 1,1997,Comedy,7.6,35,4.695
4463,Lunedì,30,maggio,sera,torque,84,110,Italia 1,2004,"Action,Comedy,Crime",4.1,26,4.695
4464,Venerdì,13,maggio,sera,invasion,82,110,Italia 1,1965,Sci-Fi,5.6,28,4.695
4465,Venerdì,6,maggio,sera,rocky iv,91,115,Italia 1,1985,Drama,6.9,24,4.695
4466,Venerdì,20,maggio,sera,rocky balboa,102,135,Italia 1,2006,"Action,Drama",7.1,33,4.695
4467,Sabato,28,maggio,sera,mrs. doubtfire,125,156,Italia 1,1993,"Comedy,Drama",7.0,31,4.695
4468,Domenica,29,maggio,pomeriggio,richard,83,120,Italia 1,1972,Comedy,6.8,37,4.535
4469,Domenica,22,maggio,pomeriggio,shark tale,90,126,Italia 1,2004,"Comedy,Adventure",6.0,36,4.535
4470,Giovedì,6,gennaio,mattina,il 7 e l'8,93,95,Sky Comedy,2007,Comedy,6.3,2,0.075
4471,Sabato,8,gennaio,notte,tutti gli uomini del deficiente,109,115,Sky Comedy,1999,Comedy,5.8,6,0.16
4472,Mercoledì,5,gennaio,notte,happy family,68,95,Sky Comedy,2004,Documentary,6.9,27,0.16
4473,Venerdì,28,gennaio,notte,ghostbusters ii,108,110,Sky Comedy,1989,"Action,Comedy,Fantasy",6.6,2,0.16
4474,Lunedì,24,gennaio,notte,febbre da cavallo,94,110,Sky Comedy,1976,Comedy,7.2,16,0.16
4475,Sabato,22,gennaio,notte,due notti con cleopatra,78,85,Sky Comedy,1954,Comedy,4.9,7,0.16
4476,Lunedì,3,gennaio,notte,scary movie 2,83,85,Sky Comedy,2001,Comedy,5.3,2,0.16
4477,Domenica,2,gennaio,notte,ricomincio da tre,110,115,Sky Comedy,1981,Comedy,7.5,5,0.16
4478,Giovedì,20,gennaio,notte,clerks,92,95,Sky Comedy,1994,Comedy,7.7,3,0.16
4479,Domenica,23,gennaio,notte,idiocracy,84,85,Sky Comedy,2006,"Comedy,Adventure,Sci-Fi",6.6,1,0.16
4480,Lunedì,24,gennaio,notte,little miss sunshine,101,105,Sky Comedy,2006,"Comedy,Drama",7.8,4,0.16
4481,Giovedì,20,gennaio,sera,ghostbusters ii,108,115,Sky Comedy,1989,"Action,Comedy,Fantasy",6.6,7,0.095
4482,Venerdì,7,gennaio,pomeriggio,fracchia contro dracula,94,95,Sky Comedy,1985,"Comedy,Horror",5.9,1,0.09
4483,Venerdì,21,gennaio,pomeriggio,duplex,89,95,Sky Comedy,2003,Comedy,5.9,6,0.09
4484,Domenica,20,marzo,sera,il 7 e l'8,93,100,Sky Comedy,2007,Comedy,6.3,7,0.055
4485,Venerdì,11,marzo,sera,hot fuzz,121,125,Sky Comedy,2007,"Action,Comedy",7.8,4,0.055
4486,Sabato,5,marzo,sera,the blues brothers,133,135,Sky Comedy,1980,"Action,Adventure,Comedy",7.9,2,0.055
4487,Martedì,8,marzo,sera,billy madison,89,100,Sky Comedy,1995,Comedy,6.4,11,0.055
4488,Domenica,6,marzo,notte,welcome to collinwood,86,90,Sky Comedy,2002,"Comedy,Crime",6.4,4,0.08
4489,Mercoledì,23,marzo,notte,gli zitelloni,90,100,Sky Comedy,1958,Comedy,6.2,10,0.08
4490,Lunedì,21,marzo,notte,ed,94,95,Sky Comedy,1996,Comedy,2.7,1,0.08
4491,Giovedì,3,marzo,notte,il comandante,109,110,Sky Comedy,1963,Comedy,6.7,1,0.08
4492,Mercoledì,9,marzo,notte,da grande,94,95,Sky Comedy,1987,"Comedy,Fantasy",6.4,1,0.08
4493,Sabato,26,marzo,notte,the blues brothers,133,135,Sky Comedy,1980,"Action,Adventure,Comedy",7.9,2,0.08
4494,Sabato,5,marzo,notte,il medico della mutua,98,100,Sky Comedy,1968,Comedy,7.1,2,0.08
4495,Martedì,8,marzo,notte,due notti con cleopatra,78,85,Sky Comedy,1954,Comedy,4.9,7,0.08
4496,Domenica,27,marzo,notte,scary movie 3,84,85,Sky Comedy,2003,Comedy,5.5,1,0.08
4497,Martedì,15,marzo,notte,i tartassati,105,105,Sky Comedy,1959,Comedy,7.1,0,0.08
4498,Sabato,12,marzo,notte,"brutti, sporchi e cattivi",115,120,Sky Comedy,1976,"Comedy,Drama",7.8,5,0.08
4499,Martedì,1,marzo,notte,"brutti, sporchi e cattivi",115,120,Sky Comedy,1976,"Comedy,Drama",7.8,5,0.08
4500,Martedì,15,marzo,notte,fracchia contro dracula,94,95,Sky Comedy,1985,"Comedy,Horror",5.9,1,0.08
4501,Mercoledì,30,marzo,notte,fracchia contro dracula,94,95,Sky Comedy,1985,"Comedy,Horror",5.9,1,0.08
4502,Martedì,1,marzo,notte,fracchia contro dracula,94,95,Sky Comedy,1985,"Comedy,Horror",5.9,1,0.08
4503,Mercoledì,30,marzo,notte,i mostri,121,125,Sky Comedy,1963,Comedy,7.5,4,0.08
4504,Venerdì,25,marzo,notte,ma che colpa abbiamo noi,114,120,Sky Comedy,2003,Comedy,6.2,6,0.08
4505,Mercoledì,2,marzo,notte,"casa mia, casa mia...",90,90,Sky Comedy,1988,Comedy,5.9,0,0.08
4506,Mercoledì,30,marzo,notte,"due cuori, una cappella",105,105,Sky Comedy,1975,Comedy,6.1,0,0.08
4507,Giovedì,10,marzo,notte,piccola posta,99,100,Sky Comedy,1955,Comedy,6.3,1,0.08
4508,Lunedì,14,marzo,notte,la mortadella,109,110,Sky Comedy,1971,Comedy,5.7,1,0.08
4509,Martedì,15,marzo,notte,four rooms,98,100,Sky Comedy,1995,Comedy,6.8,2,0.08
4510,Giovedì,3,marzo,notte,clerks,92,95,Sky Comedy,1994,Comedy,7.7,3,0.08
4511,Mercoledì,16,marzo,notte,nero bifamiliare,90,95,Sky Comedy,2007,Comedy,5.3,5,0.08
4512,Mercoledì,16,marzo,pomeriggio,tutti gli uomini del deficiente,109,115,Sky Comedy,1999,Comedy,5.8,6,0.06
4513,Martedì,15,marzo,pomeriggio,superfantagenio,96,100,Sky Comedy,1986,"Comedy,Adventure,Fantasy",5.4,4,0.06
4514,Mercoledì,2,marzo,pomeriggio,happy family,68,100,Sky Comedy,2004,Documentary,6.9,32,0.06
4515,Giovedì,10,marzo,pomeriggio,ghostbusters ii,108,110,Sky Comedy,1989,"Action,Comedy,Fantasy",6.6,2,0.06
4516,Mercoledì,2,marzo,pomeriggio,un giorno in pretura,88,105,Sky Comedy,1954,"Comedy,Drama",6.5,17,0.06
4517,Mercoledì,23,marzo,pomeriggio,gli zitelloni,90,105,Sky Comedy,1958,Comedy,6.2,15,0.06
4518,Lunedì,28,marzo,pomeriggio,febbre da cavallo,94,110,Sky Comedy,1976,Comedy,7.2,16,0.06
4519,Domenica,6,marzo,pomeriggio,the blues brothers,133,135,Sky Comedy,1980,"Action,Adventure,Comedy",7.9,2,0.06
4520,Mercoledì,30,marzo,pomeriggio,47 morto che parla,84,90,Sky Comedy,1950,Comedy,7.0,6,0.06
4521,Mercoledì,16,marzo,pomeriggio,signori si nasce,95,100,Sky Comedy,1960,Comedy,7.1,5,0.06
4522,Lunedì,7,marzo,pomeriggio,ma che colpa abbiamo noi,114,120,Sky Comedy,2003,Comedy,6.2,6,0.06
4523,Sabato,5,marzo,pomeriggio,duplex,89,95,Sky Comedy,2003,Comedy,5.9,6,0.06
4524,Giovedì,31,marzo,pomeriggio,starsky & hutch,101,105,Sky Comedy,2004,"Comedy,Crime",6.1,4,0.06
4525,Venerdì,4,marzo,pomeriggio,idiocracy,84,85,Sky Comedy,2006,"Comedy,Adventure,Sci-Fi",6.6,1,0.06
4526,Lunedì,21,marzo,mattina,ed,94,95,Sky Comedy,1996,Comedy,2.7,1,0.035
4527,Mercoledì,9,marzo,mattina,da grande,94,95,Sky Comedy,1987,"Comedy,Fantasy",6.4,1,0.035
4528,Giovedì,10,marzo,mattina,un povero ricco,92,95,Sky Comedy,1983,"Comedy,Romance",6.1,3,0.035
4529,Sabato,5,marzo,mattina,il medico della mutua,98,100,Sky Comedy,1968,Comedy,7.1,2,0.035
4530,Domenica,27,marzo,mattina,scary movie 3,84,85,Sky Comedy,2003,Comedy,5.5,1,0.035
4531,Martedì,15,marzo,mattina,i tartassati,105,105,Sky Comedy,1959,Comedy,7.1,0,0.035
4532,Martedì,1,marzo,mattina,"brutti, sporchi e cattivi",115,120,Sky Comedy,1976,"Comedy,Drama",7.8,5,0.035
4533,Mercoledì,30,marzo,mattina,i mostri,121,125,Sky Comedy,1963,Comedy,7.5,4,0.035
4534,Sabato,26,marzo,mattina,scary movie 2,83,85,Sky Comedy,2001,Comedy,5.3,2,0.035
4535,Domenica,5,giugno,mattina,un uomo in ginocchio,106,118,Cine34,1979,"Action,Thriller,Drama",7.2,12,0.83
4536,Giovedì,30,giugno,mattina,tutti gli uomini del deficiente,109,129,Cine34,1999,Comedy,5.8,20,0.83
4537,Mercoledì,8,giugno,mattina,ferie d'agosto,106,128,Cine34,1996,"Comedy,Drama",6.7,22,0.83
4538,Venerdì,24,giugno,mattina,a tu per tu,102,134,Cine34,1984,Comedy,5.9,32,0.83
4539,Giovedì,23,giugno,mattina,il grande botto,95,114,Cine34,2000,Comedy,6.5,19,0.83
4540,Mercoledì,1,giugno,mattina,a bigger splash,106,143,Cine34,1973,"Documentary,Drama",5.6,37,0.83
4541,Giovedì,2,giugno,mattina,la settimana della sfinge,102,113,Cine34,1990,Comedy,6.3,11,0.83
4542,Domenica,19,giugno,mattina,amami,91,91,Cine34,1993,Comedy,5.6,0,0.83
4543,Martedì,14,giugno,mattina,bellifreschi,91,109,Cine34,1987,Comedy,5.0,18,0.83
4544,Lunedì,27,giugno,mattina,vita smeralda,93,116,Cine34,2006,Comedy,2.4,23,0.83
4545,Mercoledì,1,giugno,mattina,carabinieri si nasce,91,99,Cine34,1985,Comedy,2.5,8,0.83
4546,Mercoledì,8,giugno,mattina,vediamoci chiaro,100,134,Cine34,1984,Comedy,5.4,34,0.83
4547,Sabato,25,giugno,mattina,la moglie in bianco... l'amante al pepe,96,114,Cine34,1981,Comedy,5.8,18,0.83
4548,Giovedì,9,giugno,mattina,tutti dentro,108,142,Cine34,1984,"Comedy,Drama",5.8,34,0.83
4549,Giovedì,16,giugno,mattina,alex l'ariete,122,141,Cine34,2000,"Action,Crime",1.8,19,0.83
4550,Domenica,26,giugno,mattina,la gabbia,101,108,Cine34,1985,Drama,4.9,7,0.83
4551,Sabato,25,giugno,mattina,prestami tua moglie,99,124,Cine34,1980,Comedy,4.9,25,0.83
4552,Mercoledì,22,giugno,mattina,pierino medico della saub,85,107,Cine34,1981,Comedy,4.7,22,0.83
4553,Sabato,18,giugno,mattina,giggi il bullo,88,107,Cine34,1982,Comedy,4.7,19,0.83
4554,Martedì,7,giugno,mattina,via del corso,96,103,Cine34,2000,Comedy,2.6,7,0.83
4555,Martedì,28,giugno,mattina,zorro e i tre moschettieri,100,110,Cine34,1963,"Action,Adventure,Comedy",5.1,10,0.83
4556,Lunedì,6,giugno,mattina,delitti e profumi,95,111,Cine34,1988,Comedy,5.7,16,0.83
4557,Domenica,19,giugno,mattina,poliziotti,89,115,Cine34,1995,"Crime,Drama",6.1,26,0.83
4558,Domenica,26,giugno,mattina,poliziotti,89,110,Cine34,1995,"Crime,Drama",6.1,21,0.83
4559,Sabato,4,giugno,mattina,la tigre e la neve,114,140,Cine34,2005,"Comedy,Romance,Drama",7.1,26,0.83
4560,Martedì,21,giugno,mattina,streghe verso nord,110,126,Cine34,2001,"Comedy,Fantasy",4.7,16,0.83
4561,Sabato,11,giugno,mattina,"la vergine, il toro e il capricorno",92,97,Cine34,1977,Comedy,5.5,5,0.83
4562,Sabato,4,giugno,mattina,"la vergine, il toro e il capricorno",92,101,Cine34,1977,Comedy,5.5,9,0.83
4563,Martedì,7,giugno,mattina,asso,90,103,Cine34,1981,Comedy,6.5,13,0.83
4564,Lunedì,13,giugno,mattina,il merlo maschio,110,126,Cine34,1971,Comedy,6.4,16,0.83
4565,Giovedì,30,giugno,mattina,il merlo maschio,110,119,Cine34,1971,Comedy,6.4,9,0.83
4566,Venerdì,10,giugno,mattina,casotto,106,132,Cine34,1977,Comedy,6.4,26,0.83
4567,Mercoledì,29,giugno,mattina,gran bollito,115,125,Cine34,1977,"Crime,Drama,Horror",6.4,10,0.83
4568,Giovedì,23,giugno,mattina,figli di annibale,90,106,Cine34,1998,Comedy,6.5,16,0.83
4569,Lunedì,6,giugno,mattina,casta e pura,88,107,Cine34,1981,Comedy,5.4,19,0.83
4570,Martedì,21,giugno,mattina,zorro alla corte di spagna,92,113,Cine34,1962,Western,6.1,21,0.83
4571,Venerdì,10,giugno,mattina,psycosissimo,95,99,Cine34,1961,Comedy,5.8,4,0.83
4572,Sabato,4,giugno,sera,un uomo in ginocchio,106,115,Cine34,1979,"Action,Thriller,Drama",7.2,9,1.1
4573,Giovedì,30,giugno,sera,dottor jekyll e gentile signora,107,107,Cine34,1979,Comedy,5.3,0,1.1
4574,Mercoledì,22,giugno,sera,tutti gli uomini del deficiente,109,123,Cine34,1999,Comedy,5.8,14,1.1
4575,Domenica,26,giugno,sera,grandi magazzini,110,134,Cine34,1986,Comedy,5.6,24,1.1
4576,Mercoledì,15,giugno,sera,fantozzi,108,123,Cine34,1975,Comedy,7.9,15,1.1
4577,Mercoledì,22,giugno,sera,fantozzi,108,118,Cine34,1975,Comedy,7.9,10,1.1
4578,Giovedì,16,giugno,sera,fantozzi,108,128,Cine34,1975,Comedy,7.9,20,1.1
4579,Mercoledì,15,giugno,sera,a tu per tu,102,118,Cine34,1984,Comedy,5.9,16,1.1
4580,Venerdì,10,giugno,sera,in questo mondo di ladri,91,119,Cine34,2004,Comedy,5.1,28,1.1
4581,Mercoledì,29,giugno,sera,le nuove comiche,102,113,Cine34,1994,Comedy,4.8,11,1.1
4582,Mercoledì,1,giugno,sera,ricky & barabba,83,100,Cine34,1992,Comedy,5.6,17,1.1
4583,Domenica,5,giugno,sera,bellifreschi,91,106,Cine34,1987,Comedy,5.0,15,1.1
4584,Sabato,18,giugno,sera,noi uomini duri,90,125,Cine34,1987,Comedy,5.9,35,1.1
4585,Giovedì,9,giugno,sera,di che segno sei?,130,163,Cine34,1975,Comedy,5.6,33,1.1
4586,Lunedì,6,giugno,sera,il commissario lo gatto,91,109,Cine34,1986,Comedy,6.2,18,1.1
4587,Domenica,5,giugno,sera,il commissario lo gatto,91,104,Cine34,1986,Comedy,6.2,13,1.1
4588,Venerdì,24,giugno,sera,la moglie vergine,98,114,Cine34,1975,Comedy,5.4,16,1.1
4589,Giovedì,23,giugno,sera,vediamoci chiaro,100,114,Cine34,1984,Comedy,5.4,14,1.1
4590,Venerdì,24,giugno,sera,la moglie in bianco... l'amante al pepe,96,103,Cine34,1981,Comedy,5.8,7,1.1
4591,Venerdì,17,giugno,sera,la moglie in bianco... l'amante al pepe,96,110,Cine34,1981,Comedy,5.8,14,1.1
4592,Mercoledì,1,giugno,sera,tutti dentro,108,124,Cine34,1984,"Comedy,Drama",5.8,16,1.1
4593,Mercoledì,8,giugno,sera,tutti dentro,108,126,Cine34,1984,"Comedy,Drama",5.8,18,1.1
4594,Domenica,12,giugno,sera,"il tifoso, l'arbitro e il calciatore",93,104,Cine34,1982,Comedy,5.7,11,1.1
4595,Domenica,26,giugno,sera,italiani a rio,95,98,Cine34,1987,Comedy,4.0,3,1.1
4596,Giovedì,16,giugno,sera,mi faccio la barca,104,116,Cine34,1980,Comedy,5.2,12,1.1
4597,Giovedì,23,giugno,sera,borotalco,107,122,Cine34,1982,Comedy,6.9,15,1.1
4598,Mercoledì,29,giugno,sera,sogni mostruosamente proibiti,89,97,Cine34,1982,"Comedy,Fantasy",5.6,8,1.1
4599,Sabato,18,giugno,sera,poliziotti,89,111,Cine34,1995,"Crime,Drama",6.1,22,1.1
4600,Sabato,18,giugno,sera,il principe e il pirata,90,121,Cine34,2001,Comedy,5.5,31,1.1
4601,Martedì,21,giugno,sera,il gaucho,111,123,Cine34,1964,Comedy,6.8,12,1.1
4602,Sabato,25,giugno,sera,la scorta,96,110,Cine34,1993,"Action,Crime,Drama",6.6,14,1.1
4603,Venerdì,3,giugno,sera,"la vergine, il toro e il capricorno",92,98,Cine34,1977,Comedy,5.5,6,1.1
4604,Venerdì,17,giugno,sera,roba da ricchi,110,137,Cine34,1987,Comedy,5.0,27,1.1
4605,Venerdì,24,giugno,sera,roba da ricchi,110,134,Cine34,1987,Comedy,5.0,24,1.1
4606,Giovedì,16,giugno,sera,roba da ricchi,110,133,Cine34,1987,Comedy,5.0,23,1.1
4607,Mercoledì,15,giugno,sera,fantozzi in paradiso,98,119,Cine34,1993,"Comedy,Romance",5.5,21,1.1
4608,Mercoledì,8,giugno,sera,fantozzi in paradiso,98,116,Cine34,1993,"Comedy,Romance",5.5,18,1.1
4609,Giovedì,9,giugno,sera,fantozzi in paradiso,98,117,Cine34,1993,"Comedy,Romance",5.5,19,1.1
4610,Giovedì,9,giugno,sera,casotto,106,115,Cine34,1977,Comedy,6.4,9,1.1
4611,Martedì,7,giugno,sera,il bambino e il poliziotto,106,133,Cine34,1989,Comedy,5.6,27,1.1
4612,Sabato,11,giugno,sera,teste rasate,94,112,Cine34,1993,"Action,Drama",4.8,18,1.1
4613,Sabato,25,giugno,sera,il branco,93,97,Cine34,1994,"Crime,Drama",6.2,4,1.1
4614,Giovedì,2,giugno,pomeriggio,colpo di fulmine,94,115,Cine34,1985,"Comedy,Drama",6.2,21,1.04
4615,Mercoledì,1,giugno,pomeriggio,colpo di fulmine,94,113,Cine34,1985,"Comedy,Drama",6.2,19,1.04
4616,Sabato,18,giugno,pomeriggio,cane e gatto,101,121,Cine34,1983,"Comedy,Crime",5.8,20,1.04
4617,Venerdì,17,giugno,pomeriggio,cane e gatto,101,123,Cine34,1983,"Comedy,Crime",5.8,22,1.04
4618,Martedì,7,giugno,pomeriggio,ferie d'agosto,106,132,Cine34,1996,"Comedy,Drama",6.7,26,1.04
4619,Lunedì,20,giugno,pomeriggio,grandi magazzini,110,244,Cine34,1986,Comedy,5.6,134,1.04
4620,Lunedì,27,giugno,pomeriggio,grandi magazzini,110,133,Cine34,1986,Comedy,5.6,23,1.04
4621,Giovedì,23,giugno,pomeriggio,fantozzi,108,118,Cine34,1975,Comedy,7.9,10,1.04
4622,Giovedì,16,giugno,pomeriggio,a tu per tu,102,129,Cine34,1984,Comedy,5.9,27,1.04
4623,Giovedì,23,giugno,pomeriggio,a tu per tu,102,127,Cine34,1984,Comedy,5.9,25,1.04
4624,Sabato,11,giugno,pomeriggio,in questo mondo di ladri,91,119,Cine34,2004,Comedy,5.1,28,1.04
4625,Mercoledì,22,giugno,pomeriggio,il grande botto,95,111,Cine34,2000,Comedy,6.5,16,1.04
4626,Lunedì,13,giugno,pomeriggio,bellifreschi,91,106,Cine34,1987,Comedy,5.0,15,1.04
4627,Lunedì,6,giugno,pomeriggio,bellifreschi,91,106,Cine34,1987,Comedy,5.0,15,1.04
4628,Domenica,19,giugno,pomeriggio,noi uomini duri,90,113,Cine34,1987,Comedy,5.9,23,1.04
4629,Domenica,26,giugno,pomeriggio,vita smeralda,93,109,Cine34,2006,Comedy,2.4,16,1.04
4630,Sabato,18,giugno,pomeriggio,la moglie in bianco... l'amante al pepe,96,111,Cine34,1981,Comedy,5.8,15,1.04
4631,Venerdì,3,giugno,pomeriggio,fantozzi alla riscossa,105,109,Cine34,1990,Comedy,5.8,4,1.04
4632,Giovedì,2,giugno,pomeriggio,tutti dentro,108,129,Cine34,1984,"Comedy,Drama",5.8,21,1.04
4633,Lunedì,13,giugno,pomeriggio,"il tifoso, l'arbitro e il calciatore",93,107,Cine34,1982,Comedy,5.7,14,1.04
4634,Venerdì,17,giugno,pomeriggio,mi faccio la barca,104,131,Cine34,1980,Comedy,5.2,27,1.04
